sku,name,meta_title
16310,"Leather Plain Dog collar Morocco Extra Small","Leather Plain Dog Collar Morocco Extra Small"
16311,"Leather Plain Dog Collar Morocco Small","Leather Plain Dog Collar Morocco Small"
16312,"Leather Plain Dog Collar Morocco Medium","Leather Plain Dog Collar Morocco Medium"
16313,"Leather Plain Dog Collar Morocco Large","Leather Plain Dog Collar Morocco Large"
16314,"Leather Plain Dog Collar Black Morocco Large","Leather Plain Dog Collar Morocco Extra Large"
16315,"Leather Plain Dog Collar Morocco Extra Extra Large","Leather Plain Dog Collar Morocco Extra Extra Large"
DOGCOLLAR15,"Leather Plain Dog Collar Morocco","Leather Plain Dog Collar Morocco"
16320,"Leather Plain Dog Collar Black Cabernet Small","Leather Plain Dog Collar Cabernet Extra Small"
16321,"Leather Plain Dog Collar Cabernet Small","Leather Plain Dog Collar Cabernet Small"
16322,"Leather Plain Collar Cabernet Medium","Leather Plain Dog Collar Cabernet Medium"
16323,"Leather Plain Dog Collar Cabernet Large","Leather Plain Dog Collar Cabernet Large"
16324,"Leather Plain Dog Collar Cabernet Extra Large","Leather Plain Dog Collar Cabernet Extra Large"
16325,"Leather Plain Dog Collar Cabernet Extra Extra Large","Leather Plain Dog Collar Cabernet Extra Extra Large"
DOGCOLLAR16,"Leather Plain Dog Collar Cabernet","Leather Plain Dog Collar Cabernet"
DPS0820,"Science Diet Puppy Small & Toy Savory Stew with Chicken & Vegetables 156gx24pack","Small & Toy Puppy Savory Stew with Chicken & Vegetables 156gx24pack"
DGP1320,"PAW Rose Aroma Grooming Mist 125ml","PAW Rose Aroma Grooming Mist 125ml"
DGP1040,"PAW Puppy Conditioning Spray 200ml","PAW Puppy Conditioning Spray"
DGP1020,"PAW Puppy Gentle Shampoo 200ml","PAW Puppy Gentle Shampoo"
DGP1060,"PAW Conditioning Shampoo 200ml",
DGP1080,"PAW Conditioning Shampoo 500ml",
DGP106,"PAW 2 in 1 Conditioning Shampoo ","PAW 2 in 1 Conditioning Shampoo"
DGP1120,"PAW Sensitive Skin Shampoo 200ml",
DGP1140,"PAW Sensitive Skin Shampoo 500ml",
DGP112,"PAW Sensitive Skin Shampoo","PAW Sensitive Skin Shampoo"
DGP1180,"PAW Sensitive Skin Conditioner 200ml","PAW Sensitive Skin Conditioner 200ml"
DGP1220,"PAW NutriDerm Replenishing Shampoo 200ml","PAW NutriDerm Replenishing Shampoo"
DGP1240,"PAW NutriDerm Replenishing Conditioner 200ml","PAW NutriDerm Replenishing Conditioner"
DGP1260,"PAW MediDerm Gentle Medicated Shampoo 200ml",
DGP1280,"PAW MediDerm Gentle Medicated Shampoo 500ml",
DGP126,"PAW MediDerm Gentle Medicated Shampoo","PAW Mediderm Gentle Medicated Shampoo"
DGP1400,"PAW Classic Care Shampoo 200ml",
DGP1410,"PAW Classic Care Shampoo 500ml",
DGP140,"PAW Classic Care Shampoo","PAW Classic Care Shampoo"
16330,"Leather Studded Dog Collar Black Small","Leather Studded Dog Colalr Black Small"
16331,"Leather Studded Dog Collar Black Medium","Leather Studded Dog Colalr Black Medium"
16332,"Leather Studded Dog Collar Black Large","Leather Studded Dog Colalr Black Large"
16333,"Leather Studded Dog Collar Black Extra Large","Leather Studded Dog Colalr Black Extra Large"
16334,"Leather Studded Dog Collar Black Extra Extra Large","Leather Studded Dog Colalr Black Extra Extra Large"
DOGCOLLAR17,"Leather Studded Dog Collar Black","Leather Studded Dog Colalr Black "
16340,"Leather Studded Dog Collar Morocco Small","Leather Studded Dog Collar Morocco  Small"
16341,"Leather Studded Dog Collar Morocco Medium","Leather Studded Dog Collar Morocco Medium"
16342,"Leather Studded Dog Collar Morocco Large","Leather Studded Dog Collar Morocco Large"
16343,"Leather Studded Dog Collar Morocco Extra Large","Leather Studded Dog Collar Morocco Extra Extra Large"
16344,"Leather Studded Dog Collar Morocco Extra Extra Large","Leather Studded Dog Collar Morocco Extra Extra Large"
DOGCOLLAR18,"Leather Studded Dog Collar Morocco","Leather Studded Dog Colalr Morocco"
16350,"Leather Studded Dog Collar Cabernet Small","Leather Studded Dog Collar Cabernet Small"
16351,"Leather Studded Dog Collar Cabernet Medium","Leather Studded Dog Collar Cabernet Medium"
16352,"Leather Studded Dog Collar Cabernet Large","Leather Studded Dog Collar Cabernet Large"
16353,"Leather Studded Dog Collar Cabernet Extra Large","Leather Studded Dog Collar Cabernet Extra Large"
16354,"Leather Studded Dog Collar Cabernet Extra Extra Large","Leather Studded Dog Collar Cabernet Extra Extra Large"
DOGCOLLAR19,"Leather Studded Dog Collar Cabernet","Leather Plain Dog Collar Cabernet"
16360,"Leather Staffy Collar Black Medium","Leather Staffy Collar Black Medium"
16361,"Leather Staffy Collar Black Large","Leather Staffy Collar Black LArge"
16362,"Leather Staffy Collar Black Extra Large","Leather Staffy Collar Black Extra Large"
16363,"Leather Staffy Dog Collar BlackExtra Extra Large","Leather Staffy Dog Collar Extra Extra Large Black "
DOGCOLLAR20,"Leather Staffy Dog Collar Black","Leather Staffy Collar Black "
16380,"Leather Staffy Collar Cabernet Medium","Leather Staffy Collar Cabernet Medium"
16381,"Leather Staffy Collar Cabernet Large","Leather Staffy Collar Cabernet Large"
16382,"Leather Staffy Collar Cabernet Extra Large","Leather Staffy Collar Cabernet Extra Extra Large"
16383,"Leather Staffy Collar Cabernet Extra Extra Large","Leather Plain Dog Collar Cabernet Extra Extra Large"
DOGCOLLAR21,"Leather Staffy Dog Collar Cabernet","Leather Staffy Collar Cabernet"
16370,"Leather Staffy Collar Morocco Medium","Leather Staffy Collar Morocco Medium"
16371,"Leather Staffy Collar Morocco Large","Leather Staffy Collar Morocco LArge"
16372,"Leather Staffy Collar Morocco Extra Large","Leather Staffy Collar Morocco Extra Large"
16373,"Leather Staffy Collar Morocco Extra Extra Large","Leather Staffy Collar Morocco Extra Extra Large"
DOGCOLLAR22,"Leather Staffy Dog Collar Morocco","Leather Staffy Collar Morocco"
DPS0900,"Science Diet Adult Small & Toy Breed Savory Stew with Chicken & Vegetables 156gx24pack","Science Diet Adult Small & Toy Breed Savory Stew with Chicken & Vegetables 156gx24pack"
DPS0920,"Science Diet Adult Small & Toy Breed Savory Stew with Beef & Vegetables 156gx24pack","Science Diet Small & Toy Savory Stew with Chicken & Vegetables 156gx24pack"
DPS1060,"Science Diet Mature Small & Toy Breed Savory Stew with Chicken & Vegetables 156gx24pack","Science Diet Mature Small & Toy Breed Savory Stew with Chicken & Vegetables 156gx24pack"
DPS0840,"Science Diet Puppy Savory Stew with Chicken & Vegetables 363gx12pack","Science Diet Puppy Savory Stew with Chicken & Vegetables 363gx12pack"
DPS0860,"Science Diet Puppy Savory Stew with Beef & Vegetables 363gx12pack","Science Diet Puppy Savory Stew with Beef & Vegetables 363gx12pack"
DPS0940,"Science Diet Adult Savory Stew with Chicken & Vegetables 363gx12pack ","Science Diet Adult Savory Stew with Chicken & Vegetables 363gx12pack "
DPS0960,"Science Diet Adult Savory Stew with Beef & Vegetables 363gx12pack ","Science Diet Adult Savory Stew with Beef & Vegetables 363gx12pack "
DPS0980,"Science Diet Adult Savory Stew with Turkey & Vegetables 363gx12pack ","Science Diet Adult Savory Stew with Turkey & Vegetables 363gx12pack "
DPS1080,"Science Diet Mature Savory Stew with Chicken & Vegetables 363gx12pack ","Science Diet Mature Savory Stew with Chicken & Vegetables 363gx12pack "
DPS1100,"Science Diet Mature Savory Stew with Beef & Vegetables 363gx12pack ","Science Diet Mature Savory Stew with Beef & Vegetables 363gx12pack "
DGA0020,"Aloveen Shampoo 250ml",
DGA0040,"Aloveen Shampoo 500ml",
DGA0060,"Aloveen Shampoo 1ltr",
DGA002,"Dermcare Aloveen Shampoo ","Aloveen Shampoo"
DGA0080,"Aloveen Conditioner 100ml",
DGA008,"Dermcare Aloveen Conditioner","Aloveen Conditioner"
DGA0100,"Aloveen Conditioner 200ml",
DGA0120,"Aloveen Conditioner 500ml",
17201,"Special Edition Leather Dog Collar Black Extra Small","Special Edition Leather Collar balck extra small"
17202,"Special Edition Leather Dog Collar Black Small","Special Edition Leather Collar black small"
17203,"Special Edition Leather Dog Collar Black Medium","Special Edition Leather Collar black medium"
17204,"Special Edition Leather Dog Collar Black Large","Special Edition Leather Collar black large"
17205,"Special Edition Leather Dog Collar Black Extra Large","Special Edition Leather Collar black extra large"
DGA0140,"Dermcare Aloveen Shampoo and Conditioner Bonus Pack",
17206,"Special Edition Leather Dog Collar Black Extra Extra Large","Special Edition Leather Collar black EXTRA EXTRA large"
DOGCOLLAR24,"Special Edition Leather Dog Collar Black","Special Edition Leather Dog Collar Black"
DGM0040,"Dermcare Malaseb Medicated Shampoo 250ml",
DGM0060,"Dermcare Malaseb Medicated Shampoo 500ml",
17236,"Powergrip Adjustable Dog Collar Blue Steel Small","Powergrip Adjustable Dog Collar Blue Steel Smal"
DGM0080,"Dermcare Malaseb Medicated Shampoo 1ltr",
17237,"Powergrip Adjustable Dog Collar Blue Steel Medium","Powergrip Adjustable Dog Collar Blue Steel Medium"
DGM004,"Dermcare Malaseb Medicated Shampoo ","Dermcare Malaseb"
17238,"Powergrip Adjustable Dog Collar Blue Steel Large","Powergrip Adjustable Dog Collar Blue Steel Large"
DOGCOLLAR25,"Powergrip Adjustable Dog Collar Blue Steel","Powergrip Adjustable Dog Collar Blue Steel c"
17240,"Powergrip Adjustable Dog Collar Purple Punch Small","Powergrip Adjustable Dog Collar Purple Punch Small"
17241,"Powergrip Adjustable Dog Collar Purple Punch Medium","Powergrip Adjustable Dog Collar Purple Punch Medium"
17242,"Powergrip Adjustable Dog Collar Purple Punch Large","Powergrip Adjustable Dog Collar Purple Punch Large"
DOGCOLLAR26,"Powergrip Adjustable Dog Collar Purple Punch","Powergrip Adjustable Dog Collar Purple Punch"
DGD0020,"Dermcare Natural Shampoo 250ml",
DGD0040,"Dermcare Natural Shampoo 500ml",
DGD0060,"Dermcare Natural Shampoo 1ltr",
DGD002,"Dermcare Natural Shampoo","Dermcare Natural Shampoo"
17269,"Action Dog Collar Burnt Orange Extra Small","Action Dog Collar Burnt Orange Extra Small"
17270,"Action Dog Collar Burnt Orange Small","Action Dog Collar Burnt Orange Small"
17271,"Action Dog Collar Burnt Orange Medium","Action Dog Collar Burnt Orange Medium"
17272,"Action Dog Collar Burnt Orange LArge","Action Dog Collar Burnt Orange Large"
17273,"Action Dog Collar Burnt Orange Extra Large","Action Dog Collar Burnt Orange Extra Large"
17274,"Action Dog Collar Burnt Orange Extra Extra Large","Action Dog Collar Burnt Orange Extra Extra Large"
DOGCOLLAR27,"Action Dog Collar Burnt Orange","Action Dog Collar Burnt Orange "
DHP1520,"Permoxin Concentrate 250ml",
DHP1540,"Permoxin Concentrate 1ltr",
17258,"Action Dog Collar Panther Black Extra Small","Action Dog Collar Panther Black Extra Small"
DHP152,"Permoxin Concentrate ","Permoxin Concentrate"
17259,"Action Dog Collar Panther Black Small","Action Dog Collar Panther Black Small"
17260,"Action Dog Collar Panther Black Medium","Action Dog Collar Panther Black Medium"
17261,"Action Dog Collar Panther Black Large","Action Dog Collar Panther Black Large"
17262,"Action Dog Collar Panther Black Extra Large","Action Dog Collar Panther Black Extra Large"
17263,"Action Dog Collar Panther Black Extra Extra Large","Action Dog Collar Panther Black Extra Extra Large"
DOGCOLLAR28,"Action Dog Collar Panther Black","Action Dog Collar Panther Black"
17284,"Watersports Adjustable Dog Collar Anchor Red Small","Watersports Adjustable Dog Collar Anchor Red Small"
17285,"Watersports Adjustable Dog Collar Anchor Red Medium","Watersports Adjustable Dog Collar Anchor Red Medium"
17286,"Watersports Adjustable Dog Collar Anchor Red Large","Watersports Adjustable Dog Collar Anchor Red Large"
17287,"Watersports Adjustable Dog Collar Anchor Red Extra Large","Watersports Adjustable Dog Collar Anchor Red Extra Large"
DOGCOLLAR29,"Watersports Adjustable Dog Collar Anchor Red","Watersports Adjustable Dog Collar Anchor Red"
17280,"Watersports Adjustable Dog Collar Drift Blue Small","Watersports Adjustable Dog Collar Drift Blue"
DHV2160,"Epi Otic 120ml",
DHV2180,"Epi Otic 237ml",
DHV2200,"Epi Otic 500ml",
DHV216,"Epi Otic Skin & Ear Cleaner","Epi Otic Skin and Ear Cleaner"
DOGCOLLAR30,"Watersports Adjustable Dog Collar Drift Blue","Watersports Adjustable Dog Collar Drift Blue "
17281,"Watersports Adjustable Dog Collar Drift Blue Medium","Watersports Adjustable Dog Collar Drift Blue Medium"
17282,"Watersports Adjustable Dog Collar Drift Blue Large","Watersports Adjustable Dog Collar Drift Blue LArge"
17283,"Watersports Adjustable Dog Collar Drift Blue Extra Large","Watersports Adjustable Dog Collar Drift Blue Extra LArge"
16500,"Nylon Lead Black 120cmX12mm","Nylon Lead Black 120cmX12mm"
16501,"Nylon Lead Black 120cmX20mm","Nylon Lead Black 120cmX20mm"
16502,"Nylon Lead Black 180cmX25mm","Nylon Lead Black 180cmX25mm"
DOGLEAD1,"Nylon Lead Black","Nylon Lead Black"
16520,"Nylon Lead Blue 120cmX12mm","Nylon LEad Blue 120cmX12mm"
16521,"Nylon Lead Blue 120cmX20mm","Nylon Lead Blue 120cmX20mm"
16522,"Nylon Lead Blue 180cmX25mm","Nylon Lead Blue 180cmX25mm"
DOGLEAD2,"Nylon Lead Blue","Nylon Lead Blue"
16510,"Nylon Lead Red 120cmx12mm","Nylon Lead Red 120cmX12mm"
16511,"Nylon Lead Red 120cmX20mm","Nylon Lead Red 120cmX20mm"
16512,"Nylon Lead Red 180cmX25mm","Nylon Lead Red 180cmX25mm"
DOGLEAD3,"Nylon Lead Red","Nylon Lead Red"
16540,"Nylon Lead Pink 120cmX12mm","Nylon Dog Lead Pink 120cmX12mm"
DHT1800,"Troy Repel X 125ml",
16541,"Nylon Lead Pink 120cmX20mm","Nylon Lead Pink 120cmX20mm"
16542,"Nylon Lead Pink 180cmX25mm","Nylon Lead Pink 180cmX25mm"
DHT1820,"Troy Repel X 500ml",
DOGLEAD4,"Nylon Lead Pink","Nylon Lead Pink"
DHT1840,"Troy Repel X 5ltr",
DHT180,"Troy Repel X","Troy Repel X"
16531,"Nylon Lead Purple 120cmX20mm","Nylon Lead Purple 120cmX20mm"
16532,"Nylon Lead Purple 180cmX25mm","Nylon Lead Purple 180cmX25mm"
16530,"Nylon Lead Purple 120cmX12mm","Nylon Lead Purple 120cmx12mm"
DHT1600,"Troy Fly Repella Cream 50g",
DOGLEAD5,"Nylon Lead Purple"," Nylon Lead Purple "
DHT1620,"Troy Fly Repella Cream 100g",
DHT160,"Troy Fly Repella Cream","Troy Fly Repella Cream"
16660,"Padded Nylon Lead Black 120cm","Padded Nylon Lead Black 120cm"
16661,"Padded Nylon Lead Black 180cm","Padded Nylon Lead Black 180cm"
DOGLEAD6,"Padded Nylon Lead Black","Padded Nylon Lead Black "
16680,"Padded Nylon Lead Blue 120cm","Padded Nylon Lead Blue 1120cm"
16681,"Padded Nylon Lead Blue 180cm","Padded Nylon Lead Blue 180cm"
DOGLEAD7,"Padded Nylon Lead Blue","Padded Nylon Lead Blue"
16670,"Padded Nylon Lead Red 120cm","Paddded Nylon Lead Red 120cm"
16671,"Padded Nylon Lead Red 180cm","Paddded Nylon Lead Red 180cm"
DOGLEAD8,"Padded Nylon Lead Red","Padded Nylon Lead Red"
16710,"Padded Chain Lead Black 60cm","Padded Chain Lead Black 60cm"
16711,"Padded Chain Lead Black 120cm","Padded Chain Lead Black 120cm"
DOGLEAD9,"Padded Chain Lead Black","Padded Chain Lead Black "
16730,"Padded Chain Lead Blue 60cm","Padded Chain Lead Blue 60cm"
16731,"Padded Chain Lead Blue 120cm","Padded Chain Lead Blue 120cm"
DOGLEAD10,"Padded Chain Lead Blue","Padded Chain Lead Blue"
16720,"Padded Chain Lead Red 60cm","Padded Chain Lead Red 60cm"
16721,"Padded Chain Lead Red120cm","Padded Chain Lead Red120cm"
DOGLEAD11,"Padded Chain Lead Red","Padded Chain Lead Red"
16600,"Nylon Twin Lead Small","Nylon Twin Lead Small "
16601,"Nylon Twin Lead Large ","Nylon Twin Lead Large"
DOGLEAD12,"Nylon Twin Lead","Nylon Twin Lead"
17239,"Powergrip Lead Purple Punch 150cm","Powergrip Lead Purple Punch "
17243,"Powergrip Lead Blue Steel 150cm","Powergrip Lead Blue Steel"
DOGLEAD13,"Powergrip Lead Various Colours","Powergrip Lead "
17288,"Watersports Lead Drift Blue 150cm","Watersports Lead Drift Blue 150cm"
17289,"Watersports Lead Anchor Red 150cm","Watersports Lead Anchor Red150cm"
DOGLEAD14,"Watersports Lead Adjustable 150cm","Watersports Lead Adjustable "
17207,"Special Edition Leather Lead","Special Edition Leather Lead "
16839,"Special Edition Retractable Lead 5m","Special Edition Retractable Lead 5m"
DHV2460,"Septicide Antiseptic Cream and Insecticide 100g","Septicide Anitseptic Cream and Insecticide 100g"
DHB1060,"Buzz Off Antiseptic and Insecticide Cream 75g","Buzz Off Antiseptic and Insecticide Cream 75g"
DHR1500,"Rose Hip Vital for Canines 150g",
DHR1510,"Rose Hip Vital For Canines 500g",
DHR150,"Rose Hip Vital for Canines","Rose Hip Vital for Canines"
DHJ0020,"Joint Guard Liver Chews for Dogs 250g","Joint Guard Liver Chews for Dogs"
DHJ0040,"Joint Guard Powder for Dogs 200g",
16844,"Halti Head Collar Black Extra Small","Halti Head Collar Black Extra Small "
16845,"Halti Head Collar Black Small","Halti Head Collar Black Small "
DHJ0060,"Joint Guard Powder for Dogs 400g",
16846,"Halti Head Collar Black Medium","Halti Head Collar Black Medium"
DHJ0080,"Joint Guard Powder for Dogs 750g",
16847,"Halti Head Collar Black Large","Halti Head Collar Black Large"
DHJ004,"Joint Guard Powder for Dogs","Joint Guard Powder for Dogs"
16848,"Halti Head Collar Black Extra Large","Halti Head Collar Black Extra Large"
16849,"Halti Head Collar Black Extra Extra Large","Halti Head Collar Black Extra Extra Large"
HALTI,"Halti Head Collar Black ","Halit Head Collar Black "
16856,"Halti Head Collar Blue Extra Small","Halti Head Collar Blue Extra Small "
16857,"Halti Head Collar Blue Small","Halti Head Collar Blue Small "
16858,"Halti Head Collar Blue Medium","Halti Head Collar Blue Medium"
CHJ0020,"Joint Guard Powder for Cats 100g","Joint Guard Powder for Cats "
16859,"Halti Head Collar Blue Large","Halti Head Collar Blue Large"
16860,"Halti Head Collar Blue Extra Large","Halti Head Collar Blue Extra Large"
16861,"Halti Head Collar Blue Extra Extra Large","Halti Head Collar Blue Extra Extra Large"
HALTI2,"Halti Head Collar Blue","Halit Head Collar Blue"
16850,"Halti Head Collar Red Extra Small","Halti Head Collar Red Extra Small "
16851,"Halti Head Collar Red Small","Halti Head Collar Red Small "
16852,"Halti Head Collar Red Medium","Halti Head Collar Red Medium"
16853,"Halit Head Collar Red Large","Halti Head Collar Red Large"
16854,"Halti Head Collar Red Extra Large","Halti Head Collar Red Extra Large"
16855,"Halti Head Collar Red Extra Extra Large","Halti Head Collar Red Extra Extra Large"
HALTI3,"Halti Head Collar Red","Halit Head Collar Red"
16862,"Halti Head Collar Purple Extra Small","Halti Head Collar Purple Extra Small "
16863,"Halti Head Collar Purple Small","Halti Head Collar Purple Small "
16864,"Halti Head Collar Purple Medium","Halti Head Collar Purple Medium"
DPS0580,"Science Diet Adult Oral Care 2kg","Science Diet Adult Oral Care"
DPS0600,"Science Diet Adult Oral Care 12kg","Science Diet Adult Oral Care"
DPS0016,"Hill's Science Diet Adult Oral Care","Hill's Science Diet Adult Oral Care "
CHF0020,"Frontline Plus for Cats 3pk","Frontline Plus for Cats"
CHF0040,"Frontline Plus for Cats 6pk","Frontline Plus for Cats"
CHF002,"Frontline Plus for Cats","Frontline Plus for Cats"
DHI0020,"Interceptor Chews for Dogs XS 0-4kgs 3pk",
DHI0040,"Interceptor Chews for Dogs XS 0-4kgs 6pk",
DHI002,"Interceptor Chews for Dogs X-Small","Interceptor Chews for Dogs"
DHI0060,"Interceptor Chews for Dogs Small 4-11kgs 3pk",
DHI0080,"Interceptor Chews for Dogs Small 4-11kgs 6pk",
DHI006,"Interceptor Chews for Dogs Small 4-11kgs","Interceptor Chews for Dogs"
DHI0100,"Interceptor Chews for Dogs Medium 11-22kgs 3pk",
DHI0120,"Interceptor Chews for Dogs Medium 11-22kgs 6pk",
DHI010,"Interceptor Chews for Dogs Medium 11-22kgs","Interceptor Chews for Dogs Medium"
DHI0140,"Interceptor Chews for Dogs Large 22-45kgs 3pk",
DHI0160,"Interceptor Chews for Dogs Large 22-45kgs 6pk  ",
DHI0145,"Interceptor Chews for Dogs Large 22-45kgs","Interceptor Chews for Dogs "
DHT1880,"Troy Ear Canker Drops 20ml","Troy Ear Canker Drops"
DHT1720,"Troy Laxapet Gel 100g","Troy Laxapet Gel"
CPI2060,"Ideal Balance Adult Natural Chicken & Brown Rice Recipe 1.58kg","Ideal Balance Adult Natural Chicken & Brown Rice Recipe"
CPI2080,"Ideal Balance Adult Natural Chicken & Brown Rice Recipe 6.8kg","Ideal Balance Adult Natural Chicken & Brown Rice Recipe"
CPI0002,"Ideal Balance Adult Natural Chicken & Brown Rice Recipe","Ideal Balance Adult Natural Chicken & Brown Rice Recipe"
CPI2140,"Ideal Balance Mature Natural Chicken & Brown Rice Recipe 1.58kg","Ideal Balance Mature Natural Chicken & Brown Rice Recipe"
CPI0003,"Ideal Balance Mature Natural Chicken & Brown Rice Recipe","Ideal Balance Mature Natural Chicken & Brown Rice Recipe"
CPI2100,"Ideal Balance Adult Grain Free Natural Chicken & Potato Recipe .910kg","Ideal Balance Adult Grain Free Natural Chicken & Potato Recipe"
CPI2120,"Ideal Balance Adult Grain Free Natural Chicken & Potato Recipe","Ideal Balance Adult Grain Free Natural Chicken & Potato Recipe"
CPI0004,"Ideal Balance Adult Grain Free Natural Chicken & Potato Recipe","Ideal Balance Adult Grain Free Natural Chicken & Potato Recipe"
